0.0, -0.275783245577
5e-10, -0.276215598198
1e-09, -0.276586688743
1.5e-09, -0.276907375923
2e-09, -0.277182508384
2.5e-09, -0.277407451723
3e-09, -0.27757388431
3.5e-09, -0.277696645257
4e-09, -0.277797384331
4.5e-09, -0.277854677283
5e-09, -0.277858668959
5.5e-09, -0.277830231088
6e-09, -0.277760309104
6.5e-09, -0.277631707231
7e-09, -0.277482662113
7.5e-09, -0.277346651959
8e-09, -0.277206605026
8.5e-09, -0.277016109625
9e-09, -0.2767653106
9.5e-09, -0.276445085733
1e-08, -0.275956037784
1.05e-08, -0.275068498803
1.1e-08, -0.27347684624
1.15e-08, -0.270725837355
1.2e-08, -0.26615836788
1.25e-08, -0.259049181881
1.3e-08, -0.248658094107
1.35e-08, -0.234138700135
1.4e-08, -0.214603043774
1.45e-08, -0.189294691172
1.5e-08, -0.157594131978
1.55e-08, -0.118818530273
1.6e-08, -0.0729237746553
1.65e-08, -0.0199450685489
1.7e-08, 0.0398470110569
1.75e-08, 0.105939364674
1.8e-08, 0.177495251344
1.85e-08, 0.253422169677
1.9e-08, 0.332482091255
1.95e-08, 0.413354244954
2e-08, 0.494572513033
2.05e-08, 0.574577153785
2.1e-08, 0.65179756679
2.15e-08, 0.72469750936
2.2e-08, 0.791732315692
2.25e-08, 0.851469774738
2.3e-08, 0.902608769306
2.35e-08, 0.943983019658
2.4e-08, 0.974519306228
2.45e-08, 0.993376174725
2.5e-08, 1.0
2.55e-08, 0.993587710994
2.6e-08, 0.97472561047
2.65e-08, 0.943816372828
2.7e-08, 0.901611515618
2.75e-08, 0.849099147757
2.8e-08, 0.787539736746
2.85e-08, 0.718417295211
2.9e-08, 0.64336041563
2.95e-08, 0.564105928044
3e-08, 0.482437277147
3.05e-08, 0.400071244392
3.1e-08, 0.318596888882
3.15e-08, 0.239341499221
3.2e-08, 0.1633770659
3.25e-08, 0.0915283435744
3.3e-08, 0.0244294223587
3.35e-08, -0.0375091414801
3.4e-08, -0.0940401233842
3.45e-08, -0.145058127324
3.5e-08, -0.19064698977
3.55e-08, -0.230706535443
3.6e-08, -0.265922126069
3.65e-08, -0.296701059173
3.7e-08, -0.323484764494
3.75e-08, -0.346685106304
3.8e-08, -0.36667521609
3.85e-08, -0.383821561269
3.9e-08, -0.398488004521
3.95e-08, -0.411058998356
4e-08, -0.421942358993
4.05e-08, -0.431526361479
4.1e-08, -0.440154143352
4.15e-08, -0.448019086648
4.2e-08, -0.455275254271
4.25e-08, -0.462010305227
4.3e-08, -0.468251538518
4.35e-08, -0.47396629908
4.4e-08, -0.479156526371
4.45e-08, -0.483783374843
4.5e-08, -0.48777538899
4.55e-08, -0.491068995171
4.6e-08, -0.493626971572
4.65e-08, -0.495411961068
4.7e-08, -0.496395187511
4.75e-08, -0.496590960043
4.8e-08, -0.496060191188
4.85e-08, -0.494877764333
4.9e-08, -0.493110985448
4.95e-08, -0.490826901157
5e-08, -0.488073783675
5.05e-08, -0.484847133911
5.1e-08, -0.481114770386
5.15e-08, -0.476877629003
5.2e-08, -0.472119923472
5.25e-08, -0.46689365834
5.3e-08, -0.461288860555
5.35e-08, -0.45545707849
5.4e-08, -0.449482949204
5.45e-08, -0.443452575626
5.5e-08, -0.437433162243
5.55e-08, -0.431437608708
5.6e-08, -0.425490891185
5.65e-08, -0.419628337133
5.7e-08, -0.413902131512
5.75e-08, -0.408376817691
5.8e-08, -0.403068982549
5.85e-08, -0.397942802487
5.9e-08, -0.392939653994
5.95e-08, -0.387999887451
6e-08, -0.383056467509
6.05e-08, -0.378083391896
6.1e-08, -0.37307193305
6.15e-08, -0.368072234989
6.2e-08, -0.363120752764
6.25e-08, -0.35820627811
6.3e-08, -0.353314073399
6.35e-08, -0.348411990982
6.4e-08, -0.343487706278
6.45e-08, -0.338589311087
6.5e-08, -0.333778980835
6.55e-08, -0.329150283111
6.6e-08, -0.324774583216
6.65e-08, -0.320703998455
6.7e-08, -0.316951823138
6.75e-08, -0.313479448514
6.8e-08, -0.310273399856
6.85e-08, -0.307341378619
6.9e-08, -0.304697840533
6.95e-08, -0.302343338118
7e-08, -0.300255421016
7.05e-08, -0.298395581959
7.1e-08, -0.296726012786
7.15e-08, -0.295173194493
7.2e-08, -0.293679056091
7.25e-08, -0.292215170983
7.3e-08, -0.290768786104
7.35e-08, -0.289344400547
7.4e-08, -0.287944134183
7.45e-08, -0.286558673103
7.5e-08, -0.28518095858
7.55e-08, -0.28378637528
7.6e-08, -0.282342583863
7.65e-08, -0.280806950073
7.7e-08, -0.279168851994
